symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
HUBTOWN.NS,205.25,198.77333068847656,205.16666581895618,206.20300018310547,221.66573404947917,245.08205093383788,203.29326208787398,168.14999389648438,365.70001220703125,False,False,False,False,False,False,False,True,False,-1.1843467499647153,red,101.63598286628293,False,False,False,False,,Realty,"Residential, Commercial Projects",62.540849673202615,False,False
HUHTAMAKI.NS,195.14999389648438,184.80166625976562,173.72222179836697,176.03988037109374,183.8954032389323,197.43295196533202,188.80032222499557,147.03555205657148,269.7795457028026,False,False,False,False,True,True,False,True,False,-8.678803601536877,noise,78.74067090287691,False,False,False,False,,Industrial Products,Packaging,52.65522875816993,False,False
HYBRIDFIN.NS,20.790000915527344,20.325833479563396,18.63444455464681,19.039800033569335,19.19179997762044,19.424500002861024,21.09234616974505,13.0600004196167,33.619998931884766,True,False,True,False,True,True,False,False,False,20.103995129704664,noise,37.3314311609188,False,False,False,False,,Capital Markets,Stockbroking & Allied,79.57516339869281,True,False
HYUNDAI.NS,1892.5999755859375,1968.624979654948,1902.5916612413193,1884.0079931640626,2069.583990885417,2169.9889904785155,1949.652151056068,1658.0,2890.0,False,False,False,False,True,False,False,False,False,-7.746903600792421,noise,52.15166112270566,False,False,False,False,,Automobiles,Passenger Cars & Utility Vehicles,54.33006535947712,False,False
IGPL.NS,447.5,444.30832926432294,441.7388865152995,439.2319989013672,395.1159993489583,401.380749206543,445.66383105055365,315.0,509.32647103236826,True,False,False,True,True,True,True,True,False,-1.1788040891733798,noise,43.38305925515707,False,False,False,False,,Chemicals & Petrochemicals,Commodity Chemicals,62.58169934640523,False,False
IOB.NS,34.0099983215332,34.43916670481364,33.82250012291802,34.161199951171874,34.9084001159668,36.09600011825562,34.475734372128755,31.200000762939453,41.79999923706055,False,False,False,False,False,False,True,False,False,-9.69198497256426,noise,80.42191140489507,False,False,False,False,,Banks,Public Sector Bank,51.26633986928104,False,False
IOC.NS,139.17999267578125,143.05500030517578,140.4980557759603,141.76519989013673,153.00634399414062,151.9869285583496,142.74996194949622,130.22000122070312,186.60727196585654,False,True,False,False,False,False,False,False,False,3.8897522354753855,red,107.64796614418886,False,False,False,False,,Petroleum Products,Refineries & Marketing,67.23856209150327,False,False
IRCTC.NS,503.8500061035156,518.3583297729492,525.2166612413195,533.3809936523437,586.1726885986328,616.2516020202637,515.8711303448101,492.6499938964844,787.4219944275909,False,False,False,False,False,False,False,False,False,-32.93930914903839,red,117.37570037283795,False,False,False,False,,Leisure Services,"Tour, Travel Related Services",20.955882352941178,False,False
IRFC.NS,90.61000061035156,96.53833325703938,97.72722244262695,99.75119995117187,106.58467971801758,110.57030319213867,95.3520428456524,87.0,140.4569349918225,False,False,False,False,False,False,False,False,False,-33.380949218348576,red,145.3355137021831,False,False,False,False,,Finance,Financial Institution,20.34313725490196,False,False
ITDC.NS,588.5,604.5541687011719,577.9666663275825,583.9419995117188,547.0743326822917,563.5954995727539,602.176246983477,368.0,712.7999877929688,True,False,False,True,True,True,True,False,False,2.1362636878391905,dry,7.575222093363229,False,False,False,False,,Leisure Services,Hotels & Resorts,65.93137254901961,False,False
IBLFL.NS,57.20000076293945,56.74583339691162,58.70138878292508,58.145999908447266,56.062999877929684,58.79399997711182,56.42022489484943,43.95000076293945,74.0,False,False,False,False,False,True,True,True,False,-7.368419817102101,noise,62.5,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),54.738562091503276,False,False
ICDSLTD.NS,41.060001373291016,42.93833351135254,43.94000011020236,44.74940010070801,43.87166664123535,45.38619998931885,42.503648015541614,36.400001525878906,62.31999969482422,False,False,False,False,False,False,False,False,False,-30.406777333405056,noise,74.00409384348922,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,24.223856209150327,False,False
ICEMAKE.NS,761.2000122070312,766.5833384195963,779.731947157118,784.8680029296875,768.9926676432292,759.3581127929688,767.7343440924825,660.2999877929688,920.0,False,True,True,True,False,False,True,False,False,-2.315968633649468,noise,39.57909166755501,False,False,False,False,,Industrial Manufacturing,Industrial Products,61.111111111111114,False,False
ICICIAMC.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,red,114.47357344897999,False,False,False,False,,Capital Markets,Asset Management Company,,False,False
ICICIBANK.NS,1387.5999755859375,1348.7250162760417,1286.9972296820747,1292.256005859375,1332.9006705729166,1344.5835028076172,1353.1715468951122,1187.5999755859375,1488.5144734435703,True,False,False,False,True,False,True,True,False,-1.8111931355711097,noise,80.42397010024341,False,True,False,False,,Banks,Private Sector Bank,61.72385620915033,False,False
ICICIGI.NS,1768.0999755859375,1793.4083150227864,1793.7552897135417,1792.812373046875,1852.4422501627605,1872.767339477539,1803.0503659889898,1623.3362816736187,2057.089271774458,False,False,False,False,False,False,True,False,False,-10.379506872661192,red,100.48930281529718,False,False,False,False,,Insurance,General Insurance,50.36764705882353,False,False
ICICIPRULI.NS,489.5,492.74166107177734,504.7624740600586,512.4249053955078,584.5727138264974,588.6753742980957,494.29080769088523,459.5,704.3556293706895,False,False,False,False,False,False,False,False,False,-22.59710338288683,noise,84.43427514022301,False,False,False,False,,Insurance,Life Insurance,34.43627450980392,False,False
ICRA.NS,5284.0,5218.208333333333,5272.416666666667,5318.3,5654.52,5834.8575,5254.261785798171,4965.5,7066.462563682475,False,False,False,False,False,False,False,True,False,-20.347937223325353,red,129.46358868562976,False,True,False,False,,Capital Markets,Ratings,37.41830065359477,False,False
IDBI.NS,85.95999908447266,82.71500015258789,76.1130559709337,75.94800018310546,89.73873321533203,91.11409996032715,83.96739286002872,61.0099983215332,118.37999725341797,False,False,False,False,True,True,False,True,False,-4.233205567197917,red,101.82407852099664,False,False,False,False,,Banks,Private Sector Bank,58.2107843137255,False,False
IDEAFORGE.NS,810.9500122070312,874.8208312988281,847.3152787950304,782.3250018310547,552.3846667480469,537.4015002441406,859.7319885983059,366.0,992.25,True,True,True,True,True,True,True,False,False,28.01105165067581,dry,7.775793505674615,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,84.02777777777779,True,True
IDFCFIRSTB.NS,78.19999694824219,77.95749918619792,72.78166643778484,71.71499969482421,75.1912668355306,75.15764999389648,77.98955954064672,58.08000183105469,87.0,True,True,True,False,True,True,True,True,False,8.936339629391355,red,227.6719532373948,False,False,False,False,,Banks,Private Sector Bank,72.01797385620915,True,False
IFBAGRO.NS,914.7999877929688,912.933339436849,962.5652889675564,954.5320068359375,1061.3983349609375,1063.0125015258789,912.2911694530419,679.1500244140625,1790.0,False,False,True,False,False,True,False,True,False,23.9986428726491,dry,7.856140538225118,False,True,False,False,,Beverages,Breweries & Distilleries,81.8218954248366,True,False
IFBIND.NS,1243.699951171875,1271.1666870117188,1206.1722276475693,1196.341005859375,1262.5569970703125,1381.7097479248048,1265.2409836195866,883.2000122070312,2019.800048828125,False,False,False,False,True,True,False,False,False,-20.32161370240605,noise,36.10969622148415,False,False,False,False,,Consumer Durables,Household Appliances,37.540849673202615,False,False
IFCI.NS,77.18000030517578,82.53500048319499,72.62222226460774,69.13980003356933,59.527799962361655,58.60449993133545,80.33739245695669,46.22999954223633,95.80000305175781,True,True,True,True,True,True,True,False,False,25.271870703744458,noise,66.7036136014218,False,False,False,False,,Finance,Financial Institution,82.59803921568627,True,True
IFGLEXPOR.NS,178.0,188.7133331298828,182.12972344292535,183.21940063476563,182.6230674235026,200.2386003112793,187.09085054563533,119.68000030517578,338.0,False,False,False,False,False,True,False,False,False,-29.421093515504637,red,149.24333128627245,False,False,False,False,,Industrial Products,Electrodes & Refractories,25.531045751633986,False,False
IGARASHI.NS,458.8999938964844,424.37083435058594,400.15138668484155,393.5699981689453,387.87399922688803,417.10724899291995,441.94600336099643,271.04998779296875,665.0,True,False,False,False,True,True,False,True,False,-1.9660528943456046,noise,20.866286041578324,False,False,False,False,,Auto Components,Auto Components & Equipments,61.47875816993464,False,False
IIFLCAPS.NS,337.6499938964844,342.8291651407878,343.2097210354275,337.2533990478516,322.79291392008463,320.048744430542,341.85067418110214,240.39999389648438,407.5051309315702,True,True,True,True,True,True,True,False,False,-0.48348298432756565,noise,55.02062161796574,False,False,False,False,,Capital Markets,Stockbroking & Allied,63.357843137254896,False,False
IIFL.NS,489.29998779296875,520.7583338419596,491.1666675143772,479.8180010986328,515.4470204671223,507.98153045654294,515.677959303099,409.1000061035156,670.042216249161,False,True,True,False,True,False,False,False,False,2.949130484865825,red,113.69167185552836,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),66.66666666666666,False,False
IKIO.NS,152.35000610351562,159.32333374023438,157.37111070421008,156.95039947509767,156.0507997639974,169.76579948425294,158.14132632381666,103.52999877929688,252.89999389648438,False,False,False,False,False,True,False,False,False,-27.41435678377091,dry,15.022670123434267,False,False,False,False,,Consumer Durables,Consumer Electronics,28.104575163398692,False,False
IL&FSENGG.NS,29.43000030517578,30.15083344777425,28.852500120798748,28.306200065612792,26.44546677907308,27.09055013656616,30.1215425315065,21.0,37.75,True,False,False,True,True,True,True,False,False,-18.136301305687553,noise,42.32803426475328,False,False,False,False,,Construction,Civil Construction,40.56372549019608,False,False
IVC.NS,8.149999618530273,8.429166714350382,7.998055550787184,7.964399995803833,7.740466680526733,7.713848836421967,8.354006515411337,6.019999980926514,9.337142500188351,True,True,True,True,True,True,True,False,False,0.6810605690211524,red,226.5693755676308,False,False,False,False,,Capital Markets,Asset Management Company,64.37908496732027,False,False
IL&FSTRANS.NS,2.2799999713897705,2.439999977747599,2.3719444076220193,2.391799974441528,2.5247333240509033,2.6574999952316283,2.4137034547895224,1.75,4.400000095367432,False,False,False,False,False,True,False,False,False,-38.21138384731597,red,127.37096814203596,False,False,False,False,,Construction,Civil Construction,15.400326797385622,False,False
IMAGICAA.NS,46.63999938964844,45.4574998219808,44.40555551317003,45.17399993896484,46.204066594441734,48.13704988479614,46.569054322755804,36.84000015258789,71.7300033569336,False,False,False,False,True,False,False,True,False,-29.653096164658667,red,101.08134999828435,False,False,False,False,,Leisure Services,Amusement Parks/ Other Recreation,25.326797385620914,False,False
IMPEXFERRO.NS,2.2899999618530273,2.4708333611488342,2.138611124621497,2.0144000101089476,1.8216000032424926,1.8537500029802323,2.409756913404667,1.2999999523162842,2.6600000858306885,True,False,False,True,True,True,True,False,False,4.090905100846176,noise,27.754583224872974,False,False,False,False,,Ferrous Metals,Ferro & Silica Manganese,67.56535947712419,False,False
INCREDIBLE.NS,33.2400016784668,34.09000015258789,35.18416669633653,35.15559982299805,36.17259999593099,38.4676000213623,33.82973723181813,28.100000381469727,52.869998931884766,False,False,False,False,False,False,False,False,False,-17.25167240818042,noise,79.93600379236786,False,False,False,False,,Industrial Products,Iron & Steel Products,41.95261437908497,False,False
INDSWFTLAB.NS,205.27000427246094,178.90833282470703,155.76666641235352,151.12219940185548,128.73973307291666,122.30709987640381,186.31969674034758,87.1500015258789,211.0,True,True,True,True,True,True,True,True,False,95.25350483711463,ppv,153.67248893180084,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.07843137254902,True,True
INDBANK.NS,33.41999816894531,33.670000076293945,33.55611091189914,33.83339996337891,34.49226666768392,35.168299961090085,33.589725285270525,28.25,47.150001525878906,False,False,False,False,False,False,False,False,False,-2.9334944155624543,noise,30.598407847787723,False,False,False,False,,Capital Markets,Stockbroking & Allied,60.29411764705882,False,False
BAJAJINDEF.NS,250.0,246.23333485921225,260.4055561489529,272.443600769043,286.3060001627604,310.0567503356934,249.5926428283534,207.25,577.475353669467,False,False,False,False,False,False,False,True,False,-40.624201132039616,noise,44.1029019169793,False,False,False,False,,Industrial Manufacturing,Industrial Products,12.581699346405228,False,False
INDGN.NS,516.8499755859375,520.6541620890299,519.2430538601345,515.5859991455078,500.2463319905599,512.6804981994629,522.4326782145396,414.0,596.7999877929688,True,False,False,True,True,False,True,False,False,-10.113047724184787,noise,56.17254719074346,False,False,False,False,,Healthcare Services,"Healthcare Research, Analytics & Technology",50.61274509803921,False,False
INDIACEM.NS,377.6499938964844,384.2416687011719,390.1388888888889,395.66200073242186,409.4036678059896,405.3072511291504,381.861978579284,308.29998779296875,485.79998779296875,False,True,False,False,False,False,True,False,False,21.15815819912421,dry,12.501986079122046,False,False,False,False,,Cement & Cement Products,Cement & Cement Products,80.22875816993465,True,False
INDIAGLYCO.NS,980.4000244140625,962.1916809082031,996.7791748046875,1001.3620104980469,966.7318493652343,957.0742202758789,962.7182829230369,785.667904971256,1211.5406825333423,True,True,True,True,False,False,True,True,False,1.1431793902296095,ppv,134.45516272495198,False,False,False,False,,Beverages,Breweries & Distilleries,64.91013071895425,False,False
IMPAL.NS,1097.5999755859375,1085.125,1069.9027760823567,1053.9499975585939,1034.272314046224,1038.3918426513671,1089.248826965331,928.0,1176.9000244140625,True,False,False,True,True,False,True,True,False,6.397715455770503,noise,88.44836517422937,False,False,False,False,,Auto Components,Trading - Auto components,69.64869281045752,False,False
INDNIPPON.NS,964.8499755859375,922.191660563151,861.8069441053602,841.9809973144531,801.0075703938802,839.4167333984375,932.6648002831847,675.0,1080.9287895003267,True,False,True,True,True,True,True,True,False,36.66256572110349,green,106.39511032716793,False,False,False,False,,Auto Components,Auto Components & Equipments,87.37745098039215,True,False
IPL.NS,161.27999877929688,162.77166748046875,164.3058344523112,161.14440063476562,160.64886759440105,171.10655029296876,163.2376181300834,125.0,245.83999633789062,False,False,False,False,True,False,False,False,False,-24.402037279555177,dry,11.793088324961184,False,False,False,False,,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,32.43464052287582,False,False
DPSCLTD.NS,7.309999942779541,7.563333352406819,8.372222185134888,8.816999969482422,9.188733317057292,9.867048759460449,7.567168792566893,7.0,14.838733363920106,False,False,False,False,False,False,False,False,False,-43.05522671441304,noise,72.11500889968036,False,False,False,False,,Power,Integrated Power Utilities,10.620915032679738,False,False
INDIASHLTR.NS,766.8499755859375,768.1487274169922,773.3806084526909,782.9981359863282,776.9224788411458,799.9158688354493,768.9683811898134,644.6970223533966,998.5796429781308,False,False,False,False,False,False,True,False,False,-11.408259547251065,red,184.54213015719984,False,False,False,False,,Finance,Housing Finance Company,49.060457516339866,False,False
IBULLSLTD.NS,26.969999313354492,25.317499955495197,22.339722209506565,21.315199966430665,15.977333316802978,16.7401500082016,25.772651975828524,8.899999618530273,28.649999618530273,True,False,True,True,True,True,True,True,False,54.02626476765477,green,103.05919963267363,False,False,False,False,,Commercial Services & Supplies,Diversified Commercial Services,91.70751633986927,True,False
INDIAMART.NS,1927.300048828125,1999.0419514973958,1965.9398159450955,1992.1941821289063,2079.3772395833334,2153.077021484375,1985.2933982998532,1857.362952806327,2720.438975175772,False,False,False,False,False,False,False,False,False,-20.519588392801857,red,191.65790825188523,False,False,False,False,,Retailing,Internet & Catalogue Retail,37.091503267973856,False,False
INDIANB.NS,814.7000122070312,849.5541636149088,826.612545437283,837.8755590820313,849.1846065266927,828.5615518188476,842.0908942630854,593.3598253591498,980.0229061203939,False,True,True,False,False,True,True,False,False,33.49195700669399,red,330.98179483500616,False,False,False,False,,Banks,Public Sector Bank,86.15196078431373,True,False
INDIANCARD.NS,225.1199951171875,218.58333206176758,214.98499849107532,213.40299926757814,219.12159973144531,229.7446997833252,219.1478950984792,153.0,362.5,False,False,False,False,True,True,False,True,False,-29.31868285174647,ppv,259.13588410884574,False,False,False,False,,Textiles & Apparels,Other Textile Products,25.77614379084967,False,False
IEML.NS,45.599998474121094,46.48749955495199,53.1388889948527,61.0239998626709,76.25099998474121,90.43293939590454,46.45946715985765,37.900001525878906,199.60000610351562,False,False,False,False,False,False,False,False,False,-68.56256634627593,dry,18.901711102268205,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,1.5931372549019607,False,False
